day,hour,y_hat,y,y_hat_lower,y_hat_upper,p_values
2016-10-06,14.0,12304.567,12348.0,11750.717809146034,12859.225204029623,0.56272
2016-10-06,15.0,12492.671,12444.0,11919.014809486684,13070.689518145195,0.43324
2016-10-06,16.0,12474.43,12345.0,11865.940993058413,13085.654475237,0.33804
2016-10-06,17.0,12468.249,12343.0,11803.01348753092,13134.579365106234,0.35892
2016-10-06,18.0,12435.577,12308.0,11723.947970447794,13143.338034110662,0.3669
2016-10-06,19.0,12316.062,12193.0,11572.006248385096,13059.472730796884,0.37606
2016-10-06,20.0,12188.171,12451.0,11449.801717665912,12926.718339630725,0.75906
2016-10-06,21.0,12209.661,12496.0,11508.000649690808,12904.339373592315,0.79286
2016-10-06,22.0,11958.11,12196.0,11245.131996973281,12656.306962269528,0.74876
2016-10-06,23.0,11342.78,11639.0,10618.628004683826,12053.800825346703,0.79374
2016-10-07,0.0,10307.269,10825.0,9760.554966761461,10858.79762013987,0.9677
2016-10-07,1.0,9530.935,9997.0,9040.294359474947,10025.907804277493,0.9679
2016-10-07,2.0,8984.821,9411.0,8537.992347559417,9434.282910432607,0.96886
2016-10-07,3.0,8630.047,9069.0,8209.442659586823,9049.448414094259,0.97972
2016-10-07,4.0,8405.883,8690.0,8001.1705609802575,8807.073767222748,0.9169
2016-10-07,5.0,8340.895,8621.0,7938.251172111679,8742.197267029418,0.91332
2016-10-07,6.0,8533.666,8789.0,8126.566911831103,8939.408486338414,0.89022
2016-10-07,7.0,9157.283,9399.0,8703.23245334117,9604.271262657392,0.85226
2016-10-07,8.0,10168.641,10473.0,9636.752351055584,10703.383838415404,0.86864
2016-10-07,9.0,10788.786,11015.0,10250.621457802,11336.829432903709,0.79274
2016-10-07,10.0,11121.664,11541.0,10610.22393252176,11639.334655911687,0.9439
2016-10-07,11.0,11343.766,11864.0,10849.509456869462,11843.494514187283,0.97898
2016-10-07,12.0,11549.36,12188.0,11041.644043017799,12056.500696037336,0.99274
2016-10-07,13.0,11561.337,11994.0,11021.28188448235,12099.78529366516,0.94196
2016-10-07,14.0,11567.157,11722.0,11022.097964318627,12114.432597049668,0.70944
2016-10-07,15.0,11597.48,11445.0,11039.513019273574,12164.083742991721,0.29812
2016-10-07,16.0,11501.489,11245.0,10912.191063765546,12098.67430273099,0.19994
2016-10-07,17.0,11412.276,11008.0,10746.490183599577,12071.086269693313,0.11512
2016-10-07,18.0,11365.214,10791.0,10639.166740944893,12074.177470752544,0.05918
2016-10-07,19.0,11295.542,10618.0,10550.798337713684,12030.399142811808,0.03692
2016-10-07,20.0,11194.874,10732.0,10449.262461949253,11926.009972356842,0.11162
2016-10-07,21.0,11361.358,10837.0,10649.08301608149,12064.054582466297,0.07452
2016-10-07,22.0,11233.342,10527.0,10521.772108602205,11938.496913802435,0.0261
2016-10-07,23.0,10788.108,10095.0,10057.365176572435,11514.317123981911,0.03172
2016-10-08,0.0,9768.119,9489.0,9191.817043471146,10341.563418070882,0.17006
2016-10-08,1.0,9149.427,8766.0,8638.703141617214,9658.440089811065,0.07076
2016-10-08,2.0,8556.256,8225.0,8087.205341184063,9022.815978686742,0.0813
2016-10-08,3.0,8206.602,7984.0,7768.356606843882,8641.955711773813,0.15978
2016-10-08,4.0,7997.8794,7694.0,7566.728758895031,8425.926023526148,0.08186
2016-10-08,5.0,7919.02,7589.0,7484.73879882533,8353.528013995028,0.06714
2016-10-08,6.0,7942.5728,7653.0,7500.067246153713,8383.818656604943,0.0977
2016-10-08,7.0,8097.172,7886.0,7615.557525454286,8578.626069245707,0.19418
2016-10-08,8.0,8342.62,8274.0,7792.256810640407,8894.967399542375,0.40612
2016-10-08,9.0,8636.659,8463.0,8083.987777942665,9195.026035559189,0.27344
2016-10-08,10.0,8991.483,8828.0,8465.614597849708,9519.548009470269,0.27414
2016-10-08,11.0,9128.628,9072.0,8619.051514405603,9641.212532482288,0.41412
2016-10-08,12.0,9306.492,9200.0,8788.20959149007,9821.656917875835,0.34296
2016-10-08,13.0,9240.753,9292.0,8701.804593361801,9775.669239724048,0.573
2016-10-08,14.0,9136.568,9266.0,8591.488067707282,9669.298011201083,0.68042
2016-10-08,15.0,9083.277,9134.0,8515.944664380828,9642.220690913126,0.57136
2016-10-08,16.0,8875.057,9138.0,8264.549550836395,9478.995362704061,0.79906
2016-10-08,17.0,8911.302,9106.0,8228.950814305605,9590.131644707071,0.7117
2016-10-08,18.0,9037.437,9070.0,8304.1189114549,9771.025773656502,0.53224
2016-10-08,19.0,9209.97,9110.0,8433.666047964747,9991.336802085892,0.39906
2016-10-08,20.0,9373.744,9441.0,8625.536232842285,10126.102311451868,0.57086
2016-10-08,21.0,9470.82,9695.0,8753.400434896961,10191.568866661311,0.73008
2016-10-08,22.0,9490.845,9505.0,8781.144832169548,10204.791611281806,0.51708
2016-10-08,23.0,9298.003,9227.0,8568.74076361045,10031.858111453175,0.42376
2016-10-09,0.0,8862.129,8797.0,8330.941964730098,9404.432881317438,0.40562
2016-10-09,1.0,8380.608,8290.0,7897.72231534355,8871.396123209555,0.35462
2016-10-09,2.0,7954.5337,7904.0,7509.087980981712,8405.363447630856,0.40946
2016-10-09,3.0,7688.3677,7641.0,7264.13615501454,8112.001246987878,0.40932
2016-10-09,4.0,7503.9214,7458.0,7098.524960315043,7911.740747562369,0.40744
2016-10-09,5.0,7412.331,7359.0,7009.183505234544,7815.769903301027,0.39368
2016-10-09,6.0,7430.3784,7333.0,7022.654457819268,7841.393873517873,0.31796
2016-10-09,7.0,7545.6597,7466.0,7099.150704015729,7999.034560346901,0.36428
2016-10-09,8.0,7743.638,7662.0,7236.062679180678,8261.64760506891,0.37748
2016-10-09,9.0,7902.924,7691.0,7388.549979638377,8421.65755327324,0.21156
2016-10-09,10.0,8193.417,8006.0,7713.290496096298,8676.601217082973,0.22162
2016-10-09,11.0,8433.569,8334.0,7956.725821089108,8915.189997885778,0.34194
2016-10-09,12.0,8691.715,8525.0,8191.93096108273,9194.048947061085,0.25684
2016-10-09,13.0,8789.632,8676.0,8251.151754192602,9321.943427573788,0.33926
2016-10-09,14.0,8843.681,8758.0,8283.569872895472,9394.163599646683,0.38098
2016-10-09,15.0,8876.0205,8799.0,8304.521647125877,9433.456789847773,0.3949
2016-10-09,16.0,8938.292,8819.0,8335.936847587735,9535.541144885772,0.35088
2016-10-09,17.0,8958.49,8831.0,8310.037123259142,9599.44861812913,0.35166
2016-10-09,18.0,9081.951,8871.0,8403.852209939467,9755.018390904354,0.27058
2016-10-09,19.0,9199.835,8931.0,8517.243148904814,9884.356663428545,0.22378
2016-10-09,20.0,9425.826,9376.0,8744.269569795304,10106.155929280872,0.4431
2016-10-09,21.0,9734.349,9665.0,9074.614123498235,10392.559511815418,0.4186
2016-10-09,22.0,9784.55,9453.0,9103.131243647444,10471.019845058507,0.16852
2016-10-09,23.0,9552.212,9160.0,8853.791807999743,10258.01313482712,0.13362
2016-10-10,0.0,8664.756,8789.0,8154.314126923782,9177.439779172504,0.68092
2016-10-10,1.0,8151.436,8293.0,7686.077243886162,8617.34131469318,0.72324
2016-10-10,2.0,7842.015,7938.0,7415.527887616552,8270.292399877375,0.6679
2016-10-10,3.0,7645.293,7691.0,7247.20805955388,8042.509660293049,0.58834
2016-10-10,4.0,7542.1094,7646.0,7159.868358382295,7921.223046775304,0.70414
2016-10-10,5.0,7561.4136,7606.0,7180.4990490388245,7941.476872491612,0.59218
2016-10-10,6.0,7819.567,7832.0,7433.499133937824,8203.515768655605,0.52966
2016-10-10,7.0,8516.835,8394.0,8089.070721317221,8943.913160776723,0.28912
2016-10-10,8.0,9479.977,9388.0,8976.252122655922,9984.194955928608,0.36108
2016-10-10,9.0,10073.037,9859.0,9556.467881559394,10581.532534609685,0.20382
2016-10-10,10.0,10374.094,10162.0,9884.471760568147,10856.0527209554,0.1956
2016-10-10,11.0,10592.273,10448.0,10106.06535725065,11073.949588382466,0.27686
2016-10-10,12.0,10864.711,10724.0,10355.619233198733,11373.861220320026,0.2907
2016-10-10,13.0,10920.272,10892.0,10380.07414518134,11465.581357333398,0.45768
2016-10-10,14.0,10964.772,11005.0,10422.736400536434,11502.889579104052,0.55786
2016-10-10,15.0,10977.977,11116.0,10433.519424983639,11519.100982798709,0.68864
2016-10-10,16.0,11026.317,11130.0,10455.960371991194,11595.9834566832,0.63726
2016-10-10,17.0,10918.337,11054.0,10292.692532900171,11545.516725612317,0.66312
2016-10-10,18.0,10964.33,10994.0,10280.357290977277,11654.983063287787,0.53176
2016-10-10,19.0,10883.785,10889.0,10176.689872153329,11596.331103324454,0.5041
2016-10-10,20.0,10968.775,11246.0,10249.103974810334,11692.682049374822,0.77484
2016-10-10,21.0,11001.604,11288.0,10324.538305100006,11682.391175324214,0.79508
2016-10-10,22.0,10989.284,10969.0,10301.645495361026,11676.568180772405,0.47392
2016-10-10,23.0,10549.676,10431.0,9843.826685004007,11261.712851315846,0.36624
2016-10-11,0.0,9554.529,9747.0,9020.622440675026,10085.93538562068,0.76024
2016-10-11,1.0,8862.674,9066.0,8371.502326382484,9347.717544084044,0.79206
2016-10-11,2.0,8429.649,8608.0,7978.078689465538,8875.180858264896,0.78176
2016-10-11,3.0,8138.0815,8313.0,7708.232291709468,8559.973520649519,0.78942
2016-10-11,4.0,7983.521,7953.0,7566.0876907273205,8396.65873422014,0.44336
2016-10-11,5.0,7964.077,7938.0,7547.745984371171,8378.869694281386,0.45132
2016-10-11,6.0,8194.427,8140.0,7771.356505098284,8614.810225093348,0.39898
2016-10-11,7.0,8945.495,8759.0,8481.8135523847,9403.345344780015,0.2127
2016-10-11,8.0,10090.978,9855.0,9546.150427767221,10627.998074506906,0.19376
2016-10-11,9.0,10643.021,10406.0,10091.11709173228,11196.139796918394,0.19966
