year,month,day,hour,y_hat,y
2015.0,1.0,16.0,9.0,3807.0044,3770.0
2015.0,1.0,16.0,10.0,3745.2656,3697.0
2015.0,1.0,16.0,11.0,3707.637,3687.0
2015.0,1.0,16.0,12.0,3644.393,3575.0
2015.0,1.0,16.0,13.0,3595.4731,3460.0
2015.0,1.0,16.0,14.0,3558.84,3392.0
2015.0,1.0,16.0,15.0,3521.9822,3299.0
2015.0,1.0,16.0,16.0,3510.0596,3209.0
2015.0,1.0,16.0,17.0,3540.625,3197.0
2015.0,1.0,16.0,18.0,3652.7922,3332.0
2015.0,1.0,16.0,19.0,3805.4246,3511.0
2015.0,1.0,16.0,20.0,3777.2566,3500.0
2015.0,1.0,16.0,21.0,3692.072,3459.0
2015.0,1.0,16.0,22.0,3573.0747,3413.0
2015.0,1.0,16.0,23.0,3383.8582,3298.0
2015.0,1.0,17.0,0.0,3336.8904,3127.0
2015.0,1.0,17.0,1.0,3176.503,3013.0
2015.0,1.0,17.0,2.0,3066.8408,2961.0
2015.0,1.0,17.0,3.0,2995.931,2945.0
2015.0,1.0,17.0,4.0,2956.6128,2968.0
2015.0,1.0,17.0,5.0,2950.7083,2973.0
2015.0,1.0,17.0,6.0,2980.9011,3048.0
2015.0,1.0,17.0,7.0,3031.581,3152.0
2015.0,1.0,17.0,8.0,3172.809,3285.0
2015.0,1.0,17.0,9.0,3319.5537,3330.0
2015.0,1.0,17.0,10.0,3466.5095,3343.0
2015.0,1.0,17.0,11.0,3561.5173,3313.0
2015.0,1.0,17.0,12.0,3587.6157,3197.0
2015.0,1.0,17.0,13.0,3564.4126,3044.0
2015.0,1.0,17.0,14.0,3511.0142,2967.0
2015.0,1.0,17.0,15.0,3455.9956,2871.0
2015.0,1.0,17.0,16.0,3415.5562,2800.0
2015.0,1.0,17.0,17.0,3421.946,2845.0
2015.0,1.0,17.0,18.0,3528.5076,2984.0
2015.0,1.0,17.0,19.0,3642.737,3134.0
2015.0,1.0,17.0,20.0,3614.0566,3137.0
2015.0,1.0,17.0,21.0,3532.4995,3101.0
2015.0,1.0,17.0,22.0,3425.162,2998.0
2015.0,1.0,17.0,23.0,3291.4958,2881.0
2015.0,1.0,18.0,0.0,3313.7651,2741.0
2015.0,1.0,18.0,1.0,3188.108,2597.0
2015.0,1.0,18.0,2.0,3094.5679,2518.0
2015.0,1.0,18.0,3.0,3033.6497,2472.0
2015.0,1.0,18.0,4.0,3000.7627,2454.0
2015.0,1.0,18.0,5.0,2988.7446,2507.0
2015.0,1.0,18.0,6.0,3000.3645,2546.0
2015.0,1.0,18.0,7.0,3011.214,2662.0
2015.0,1.0,18.0,8.0,3077.1287,2776.0
2015.0,1.0,18.0,9.0,3185.6663,2865.0
2015.0,1.0,18.0,10.0,3316.3486,2931.0
2015.0,1.0,18.0,11.0,3430.5933,3004.0
2015.0,1.0,18.0,12.0,3513.1592,3026.0
2015.0,1.0,18.0,13.0,3571.125,3033.0
2015.0,1.0,18.0,14.0,3600.0042,3019.0
2015.0,1.0,18.0,15.0,3634.7834,2998.0
2015.0,1.0,18.0,16.0,3681.2224,2956.0
2015.0,1.0,18.0,17.0,3759.0195,2992.0
2015.0,1.0,18.0,18.0,3956.848,3147.0
2015.0,1.0,18.0,19.0,4102.877,3242.0
