ds,y,yhat,yhat_lower,yhat_upper,adjusted_y,adjusted_y_lower,adjusted_y_upper,p_value_adj,p_value
2016-09-04 08:00:00,2207.0,2517.942522168962,1810.460344908413,3288.246175692409,3367.9327379144515,2660.4505606539024,4138.236391437898,0.07752590286225673,0.2948381012145419
2016-09-04 09:00:00,2359.0,2641.761548762554,1920.873933107574,3400.9165863463722,3491.957693504836,2771.070077849856,4251.112731088654,0.07732790410752627,0.3121802441098223
2016-09-04 10:00:00,2598.0,2725.2949044994875,2023.2323488900872,3476.7169471514435,3569.8211794159342,2867.758623806534,4321.24322206789,0.07812764780930026,0.41119412298537317
2016-09-04 11:00:00,2757.0,2781.6904022994777,2063.3882336633483,3525.3768497685237,3630.8327845596928,2912.5306159235633,4374.519232028739,0.07765530607168515,0.4827366642869856
2016-09-04 12:00:00,2967.0,2828.609774968146,2127.8952074088133,3565.992677174238,3678.466311294011,2977.7517437346783,4415.849213500103,0.07761305038897633,0.5974108989356444
2016-09-04 13:00:00,3122.0,2873.3234484651116,2124.3113012531326,3631.5751785322004,3719.091814421238,2970.079667209259,4477.343544488326,0.0778657194638311,0.6638066315604714
2016-09-04 14:00:00,3265.0,2911.2154299603094,2155.6574171017214,3695.378283145897,3760.0180682340806,3004.4600553754926,4544.180921419668,0.07780012003998824,0.722045563618958
2016-09-04 15:00:00,3402.0,2937.028837724237,2263.765321893966,3680.9430370399223,3786.5113532432565,3113.2478374129855,4530.4255525589415,0.07770519470644538,0.7998107308914912
2016-09-04 16:00:00,3554.0,2955.8190925595204,2246.2092457973017,3719.397395779155,3805.7592751722136,3096.149428409995,4569.337578391848,0.077709500657265,0.8510008625568258
2016-09-04 17:00:00,3658.0,2981.1372199262755,2292.4040744040453,3768.080851995076,3833.164241864091,3144.4310963418607,4620.107873932891,0.0776584949776077,0.8801312225735565
2016-09-04 18:00:00,3714.0,3020.93108178004,2281.638389583351,3760.172543971024,3869.344385821467,3130.0516936247777,4608.585848012451,0.07735692364597978,0.8852145723695171
