year,month,day,hour,y_hat,y
2017.0,2.0,14.0,15.0,2027.5112,2039.0
2017.0,2.0,14.0,16.0,1980.838,1999.0
2017.0,2.0,14.0,17.0,1980.3575,1994.0
2017.0,2.0,14.0,18.0,2030.3107,2044.0
2017.0,2.0,14.0,19.0,2125.7085,2143.0
2017.0,2.0,14.0,20.0,2166.9368,2167.0
2017.0,2.0,14.0,21.0,2140.7588,2146.0
2017.0,2.0,14.0,22.0,2097.2007,2069.0
2017.0,2.0,14.0,23.0,1990.6327,1971.0
2017.0,2.0,15.0,0.0,1802.0131,1863.0
2017.0,2.0,15.0,1.0,1721.1215,1814.0
2017.0,2.0,15.0,2.0,1672.2278,1769.0
2017.0,2.0,15.0,3.0,1638.9241,1755.0
2017.0,2.0,15.0,4.0,1634.3207,1760.0
2017.0,2.0,15.0,5.0,1675.5887,1815.0
2017.0,2.0,15.0,6.0,1799.2113,1947.0
2017.0,2.0,15.0,7.0,2014.3634,2162.0
2017.0,2.0,15.0,8.0,2139.3054,2284.0
2017.0,2.0,15.0,9.0,2137.7126,2268.0
2017.0,2.0,15.0,10.0,2135.0256,2274.0
2017.0,2.0,15.0,11.0,2135.0864,2285.0
2017.0,2.0,15.0,12.0,2114.4968,2299.0
2017.0,2.0,15.0,13.0,2102.7456,2312.0
2017.0,2.0,15.0,14.0,2093.778,2280.0
2017.0,2.0,15.0,15.0,2075.6687,2232.0
2017.0,2.0,15.0,16.0,2047.48,2207.0
2017.0,2.0,15.0,17.0,2059.2817,2222.0
2017.0,2.0,15.0,18.0,2108.1545,2268.0
2017.0,2.0,15.0,19.0,2184.36,2357.0
2017.0,2.0,15.0,20.0,2202.6082,2383.0
2017.0,2.0,15.0,21.0,2161.6284,2365.0
2017.0,2.0,15.0,22.0,2093.0186,2295.0
2017.0,2.0,15.0,23.0,1975.8588,2164.0
2017.0,2.0,16.0,0.0,1903.766,2056.0
2017.0,2.0,16.0,1.0,1828.0071,1985.0
2017.0,2.0,16.0,2.0,1788.2339,1939.0
2017.0,2.0,16.0,3.0,1764.6976,1917.0
2017.0,2.0,16.0,4.0,1768.9594,1921.0
2017.0,2.0,16.0,5.0,1814.8248,1969.0
2017.0,2.0,16.0,6.0,1943.104,2101.0
2017.0,2.0,16.0,7.0,2150.7434,2312.0
2017.0,2.0,16.0,8.0,2275.498,2428.0
2017.0,2.0,16.0,9.0,2272.7239,2383.0
2017.0,2.0,16.0,10.0,2245.2695,2332.0
2017.0,2.0,16.0,11.0,2213.6472,2323.0
2017.0,2.0,16.0,12.0,2162.9753,2272.0
2017.0,2.0,16.0,13.0,2122.9785,2249.0
2017.0,2.0,16.0,14.0,2087.8489,2210.0
2017.0,2.0,16.0,15.0,2055.2625,2177.0
2017.0,2.0,16.0,16.0,2021.4882,2158.0
2017.0,2.0,16.0,17.0,2035.6451,2159.0
2017.0,2.0,16.0,18.0,2101.6729,2180.0
2017.0,2.0,16.0,19.0,2187.1965,2285.0
2017.0,2.0,16.0,20.0,2198.897,2321.0
2017.0,2.0,16.0,21.0,2160.0134,2287.0
2017.0,2.0,16.0,22.0,2121.422,2220.0
2017.0,2.0,16.0,23.0,2010.393,2103.0
2017.0,2.0,17.0,0.0,1929.604,1968.0
2017.0,2.0,17.0,1.0,1864.8909,1903.0
2017.0,2.0,17.0,2.0,1833.2849,1854.0
2017.0,2.0,17.0,3.0,1820.0632,1823.0
2017.0,2.0,17.0,4.0,1831.5386,1822.0
2017.0,2.0,17.0,5.0,1884.6005,1861.0
2017.0,2.0,17.0,6.0,2017.6497,1980.0
2017.0,2.0,17.0,7.0,2234.2107,2164.0
2017.0,2.0,17.0,8.0,2363.0317,2265.0
2017.0,2.0,17.0,9.0,2350.0757,2272.0
2017.0,2.0,17.0,10.0,2320.3342,2213.0
2017.0,2.0,17.0,11.0,2282.9724,2165.0
2017.0,2.0,17.0,12.0,2228.9653,2086.0
2017.0,2.0,17.0,13.0,2185.3682,2048.0
2017.0,2.0,17.0,14.0,2144.8518,1994.0
2017.0,2.0,17.0,15.0,2099.182,1952.0
2017.0,2.0,17.0,16.0,2056.1375,1865.0
2017.0,2.0,17.0,17.0,2068.5728,1859.0
2017.0,2.0,17.0,18.0,2125.753,1839.0
2017.0,2.0,17.0,19.0,2233.3455,1900.0
2017.0,2.0,17.0,20.0,2269.1787,1923.0
2017.0,2.0,17.0,21.0,2245.6355,1893.0
2017.0,2.0,17.0,22.0,2203.3699,1832.0
2017.0,2.0,17.0,23.0,2104.9365,1739.0
2017.0,2.0,18.0,0.0,1970.4293,1623.0
2017.0,2.0,18.0,1.0,1890.2468,1546.0
2017.0,2.0,18.0,2.0,1847.3185,1490.0
2017.0,2.0,18.0,3.0,1830.0199,1469.0
2017.0,2.0,18.0,4.0,1833.6073,1472.0
2017.0,2.0,18.0,5.0,1865.7671,1492.0
2017.0,2.0,18.0,6.0,1941.8398,1543.0
2017.0,2.0,18.0,7.0,2061.3997,1633.0
2017.0,2.0,18.0,8.0,2158.863,1708.0
2017.0,2.0,18.0,9.0,2190.1055,1765.0
2017.0,2.0,18.0,10.0,2201.915,1794.0
2017.0,2.0,18.0,11.0,2179.9958,1791.0
2017.0,2.0,18.0,12.0,2128.3323,1754.0
2017.0,2.0,18.0,13.0,2068.9297,1700.0
2017.0,2.0,18.0,14.0,2006.8257,1655.0
2017.0,2.0,18.0,15.0,1949.4398,1610.0
2017.0,2.0,18.0,16.0,1914.1544,1593.0
2017.0,2.0,18.0,17.0,1932.1028,1592.0
2017.0,2.0,18.0,18.0,2018.2721,1619.0
2017.0,2.0,18.0,19.0,2137.2126,1701.0
2017.0,2.0,18.0,20.0,2187.3179,1713.0
2017.0,2.0,18.0,21.0,2178.1345,1697.0
2017.0,2.0,18.0,22.0,2138.994,1651.0
2017.0,2.0,18.0,23.0,2063.6318,1574.0
2017.0,2.0,19.0,0.0,1916.1234,1502.0
2017.0,2.0,19.0,1.0,1856.1993,1430.0
2017.0,2.0,19.0,2.0,1826.9474,1405.0
2017.0,2.0,19.0,3.0,1819.151,1371.0
2017.0,2.0,19.0,4.0,1826.1812,1377.0
2017.0,2.0,19.0,5.0,1851.8539,1389.0
2017.0,2.0,19.0,6.0,1904.5983,1414.0
2017.0,2.0,19.0,7.0,1987.5132,1493.0
2017.0,2.0,19.0,8.0,2052.223,1550.0
2017.0,2.0,19.0,9.0,2102.7747,1619.0
2017.0,2.0,19.0,10.0,2138.7183,1667.0
